x_t,y_t,yaw_t,v_t,w_t,xd_t,yd_t,yawd_t,vd_t,wd_t,xo_t,yo_t,yawo_t,vo_t,wo_t,dt,timpestamp
1.5415325622235148,1.7005755043471815,0.9571478433651307,1.0047707945722213,-0.00027979274406611347,0.9999982173267576,0.009069154483922025,1.5933518323785587,1.7741533311348567,0.9583000801654656,1.564558800308301,1.733276039811592,0.957138680364988,1.0046365575157394,-0.00023501607304693217,-0.050000000000000044,2.707
1.5990961548298877,1.7823222591767955,0.9571540497848902,1.004096889152533,0.0019645325421814427,0.9999981375774575,0.007907279957869832,1.6624101141401735,1.8722576717028565,0.9584935961879889,1.633628089889309,1.8313726334669918,0.957407892065473,1.004325357334185,0.0029622200335450715,-0.05400000000000005,2.789
1.645712146161834,1.8485426140994397,0.957453781409877,1.004460556983451,0.002024361219158344,0.9999980949538514,0.0076052837551772385,1.69695009133834,1.921343009222801,0.9585411453173266,1.6681707038484836,1.880456117319621,0.9574723548420321,1.0049117335981008,-0.00041832506457258197,-0.050000000000000044,2.858
1.6681707038484836,1.880456117319621,0.9574723548420321,1.0049117335981008,-0.00041832506457258197,0.9999980655033633,0.007643531004720368,1.719929947594158,1.9539979356100612,0.9585324352401217,1.691149950540447,1.9131114744424433,0.9574574269974911,1.0037403744521902,-0.0004325081142795752,-0.05500000000000005,2.92
1.691149950540447,1.9131114744424433,0.9574574269974911,1.0037403744521902,-0.0004325081142795752,0.9999979874940534,0.008073146398779735,1.7775748166209173,2.0358841621683057,0.9584557019669075,1.7487900533223055,1.9950010607996371,0.9573407986096378,1.0067787096441037,-0.0005886024287689455,-0.050000000000000044,2.983
1.7487900533223055,1.9950010607996371,0.9573407986096378,1.0067787096441037,-0.0005886024287689455,0.9999979545710334,0.008362094874211932,1.8005912676364764,2.0685734649043415,0.9584043660661686,1.771803409153095,2.0276925448177847,0.9572650669449859,1.0061968710401372,-0.002730936753496332,-0.05800000000000005,3.046
1.7948281963752635,2.0603920245099494,0.9571774304594258,1.0059779732173877,0.00043428408889971626,0.9999979205453635,0.008701898082724127,1.8236196365010588,2.101270420284732,0.9583447558743355,1.7948281963752635,2.0603920245099494,0.9571774304594258,1.0059779732173877,0.00043428408889971626,-0.050000000000000044,3.114
1.817857865369732,2.0931016088894596,0.9574712144205589,1.0059234089002267,0.00971145859593742,0.9999978490036232,0.007050082537883141,1.8696466312531639,2.166695402996365,0.9586180400403996,1.8408708481348335,2.1258059882225377,0.9575603464647299,1.0056199049299304,-0.00027009561326895914,-0.050000000000000044,3.178
1.8638819110207125,2.1585091075043095,0.9575508536089588,1.005375230812863,-0.00024329914470917085,0.9999977724638598,0.007059583276990896,1.9156190888620865,2.232030355845798,0.9586014843339238,1.8868422462016756,2.1911416910689416,0.9575343840360537,1.002903605266044,-0.0005229377550455232,-0.050000000000000044,3.243
1.8868422462016756,2.1911416910689416,0.9575343840360537,1.002903605266044,-0.0005229377550455232,0.9999977113100241,0.006284239248798662,1.9501395911441517,2.281106391837405,0.958724190104062,1.921369718603503,2.2402128259349716,0.9577047998807493,1.0032969611172606,0.004303186157638964,-0.051000000000000045,3.312
1.9450050671301142,2.2738133018332363,0.9577925950246818,1.0051975174136218,0.0014737094162912108,0.999997624311204,0.005718782197559995,1.996178501670637,2.3465720444057347,0.9587999912552462,1.9674129467017014,2.305675446210258,0.9578103201762229,1.0044572014774737,-0.00015114267229323426,-0.050000000000000044,3.378
1.9674129467017014,2.305675446210258,0.9578103201762229,1.0044572014774737,-0.00015114267229323426,0.9999975304270063,0.00574127070928078,2.0422198197085564,2.4120311061502484,0.958767265356101,2.013452431254908,2.37113580293283,0.9577654263528791,1.0050286089451876,-0.0010838332095655019,-0.050000000000000044,3.448
2.013452431254908,2.37113580293283,0.9577654263528791,1.0050286089451876,-0.0010838332095655019,0.9999974806595338,0.00582944049812727,2.0652323281807012,2.444744352977267,0.9587356293517577,2.0364631719741833,2.403850296128689,0.9577221671247869,1.0047216341059073,-0.001259866956019251,-0.050000000000000044,3.508
2.0364631719741833,2.403850296128689,0.9577221671247869,1.0047216341059073,-0.001259866956019251,0.9999974289452357,0.005951570407038878,2.088198700178305,2.4773897031428818,0.9586965642516365,2.059427372385661,2.4364971770132176,0.957669029888941,1.002450902254481,-0.0016532913360399258,-0.051000000000000045,3.572
2.0939638940169654,2.485581009155359,0.9575558146148548,1.0030154985521784,0.0006421764473788919,0.9999972292655638,0.005131489420209143,2.168789730765371,2.591950481019139,0.9587831945420866,2.14002339833401,2.551054451915337,0.9577910537611279,1.0039847061230847,-0.00030732660008379956,-0.061000000000000054,3.661
2.14002339833401,2.551054451915337,0.9577910537611279,1.0039847061230847,-0.00030732660008379956,0.9999971663920519,0.0050586963063170825,2.1917938035611844,2.624656022589486,0.9587730548121396,2.163026997231721,2.5837603303600196,0.9577794252244723,1.003792830386979,-0.0002784958868779007,-0.05300000000000005,3.731
2.1860364206533505,2.616473401506723,0.9577654076061939,1.0037620934310147,-0.0004553133262887115,0.9999970347857391,0.004605133200350196,2.2383892093313875,2.6909064940901244,0.9588061995959137,2.209624464863639,2.6500093589795375,0.9578297568340907,1.0037917054543632,0.0024562701790300564,-0.06899999999999995,3.8129999999999997
2.209624464863639,2.6500093589795375,0.9578297568340907,1.0037917054543632,0.0024562701790300564,0.9999968506998974,0.003718843229368349,2.2952818841963545,2.771828964049427,0.9588962836953212,2.2665225418937283,2.73092804020058,0.9579617236519193,1.0023539972229305,-0.00013838071533931514,-0.05300000000000005,3.883
2.2665225418937283,2.73092804020058,0.9579617236519193,1.0023539972229305,-0.00013838071533931514,0.9999967694790407,0.0036069518666740196,2.318330117544903,2.8046070047865554,0.9588813772073395,2.2895701577016303,2.763706519707683,0.9579465728744161,1.0038167410393382,-0.0006883531764033221,-0.05300000000000005,3.945
2.3125757782425285,2.796425000151072,0.9579245460566943,1.003577835857185,-0.0004084248760387099,0.9999965878947339,0.003407674918688899,2.36434870948577,2.8700488959138144,0.9588391862775084,2.3355869104080202,2.8291497143106663,0.9579014871991751,1.003508360422653,-0.0007522648900998345,-0.05600000000000005,4.015
2.3355869104080202,2.8291497143106663,0.9579014871991751,1.003508360422653,-0.0007522648900998345,0.9999964991731706,0.0033899801849270475,2.387359072846934,2.9027661008858954,0.9587987436775761,2.3585953263145547,2.8618682938384263,0.9578538132949537,1.0033265418093253,-0.001316357099206298,-0.052000000000000046,4.078
2.3585953263145547,2.8618682938384263,0.9578538132949537,1.0033265418093253,-0.001316357099206298,0.9999962343996163,0.0027938925810473752,2.4454587692495626,2.98537237374708,0.9587931458141157,2.4166954830469836,2.944474257685379,0.9578648993243021,1.002922356156893,0.002092994933191104,-0.050000000000000044,4.14
2.4166954830469836,2.944474257685379,0.9578648993243021,1.002922356156893,0.002092994933191104,0.9999961184465291,0.0025541169426189863,2.4684403475477272,3.0180514022534006,0.9587828101033028,2.4396768909003304,2.9771534125049386,0.9578606576719054,1.0019179168640582,-0.0003059925541037721,-0.050000000000000044,4.204
2.4396768909003304,2.9771534125049386,0.9578606576719054,1.0019179168640582,-0.0003059925541037721,0.9999958668193841,0.002121341688915691,2.513905241812846,3.082694468801937,0.9587421429406406,2.485140462567712,3.0417974232143625,0.9578281578627442,1.0026904851974612,-0.0005436554773267688,-0.050000000000000044,4.266
2.485140462567712,3.0417974232143625,0.9578281578627442,1.0026904851974612,-0.0005436554773267688,0.9999957266471128,0.001708533567852746,2.536913463853194,3.115411381301593,0.958756607510832,2.5081499431101415,3.0745134583343083,0.9578588407617922,1.0026765116558864,0.0012491127148419737,-0.050000000000000044,4.327
2.5081499431101415,3.0745134583343083,0.9578588407617922,1.0026765116558864,0.0012491127148419737,0.9999955767008818,0.00127518559029142,2.559915126685377,3.14812168429688,0.9587704181915142,2.531152873150847,3.107222878412373,0.957889729812017,1.0024969170863167,0.0004461629819839122,-0.051000000000000045,4.388
2.531152873150847,3.107222878412373,0.957889729812017,1.0024969170863167,0.0004461629819839122,0.9999950565510581,0.0002538650984011604,2.628915147747116,3.246237462694846,0.9587200644276326,2.5886652865593023,3.1890051949135096,0.9578730455446212,1.0022791092219898,-0.00030785139974864254,-0.05500000000000005,4.456
2.6001520878694926,3.2053392525122315,0.9578696847592606,1.001549688019004,-0.00013716157583346426,0.9999947285111592,-0.00029809564605834935,2.6634640409746138,3.2953610268991516,0.9586837744132133,2.634700164773195,3.2544634087541784,0.9578495185709984,1.00268425634823,-0.0004824252348877175,-0.05300000000000005,4.527
2.634700164773195,3.2544634087541784,0.9578495185709984,1.00268425634823,-0.0004824252348877175,0.9999944943836269,-0.000695087591817426,2.686471987329474,3.328073988787722,0.9586572285511562,2.657707519434593,3.2871767995675274,0.9578349038691493,1.00242797265438,-0.0003472006694930882,-0.05800000000000005,4.601
2.6807176237901618,3.3198930937802844,0.9578229970721026,1.0023124388862952,-0.00038597748544046676,0.9999939983660858,-0.0016036558389483685,2.732492243657389,3.3935037438382056,0.9586048456896888,2.703726843116347,3.352607237659278,0.9578117876549208,1.0021872691478322,-0.00028647513044690654,-0.051000000000000045,4.66
2.703726843116347,3.352607237659278,0.9578117876549208,1.0021872691478322,-0.00028647513044690654,0.9999937009211347,-0.002176027992374681,2.7555028719817147,3.4262185843523154,0.9585783025828073,2.7267372223311153,3.385322269513731,0.9578055109073178,1.002115303657198,-7.889700072975418e-05,-0.051000000000000045,4.73
2.7612852035943694,3.434439476601932,0.9577973428404196,1.0028859487234452,0.0002859081113387517,0.999992604873287,-0.004395755464594804,2.824518412091428,3.5243449471912465,0.9585300628726859,2.7957543610850233,3.4834475669316385,0.9578439218610694,1.001179701091933,0.0003673282427757137,-0.05300000000000005,4.798
2.8072617073429895,3.4998091137973324,0.9578237652468068,1.0013089980994303,-0.0013122175049722039,0.9999919038108975,-0.005494142621385884,2.8590642167396703,3.5734554899079236,0.9584324535736821,2.830297769658332,3.5325598323591416,0.9577849028984581,1.0021432420713912,-0.00040348672409875816,-0.06999999999999995,4.892
2.853314722210181,3.565281801620522,0.957763890869019,1.002102748654085,-0.0005250770603817238,0.999990735155901,-0.007541536896647714,2.905674096826756,3.6397112915707663,0.9582929276369966,2.8769052235717294,3.5988174025164312,0.9577248646479058,1.001989448732157,-0.0013297298712107314,-0.05400000000000005,4.957
2.8769052235717294,3.5988174025164312,0.9577248646479058,1.001989448732157,-0.0013297298712107314,0.9999900523087336,-0.0087080813487202,2.9281178096406224,3.671609281044645,0.9581997493363331,2.8993470230504887,3.630716773885222,0.9576776641223613,1.0019115956027957,-0.0008914131323247082,-0.05300000000000005,5.035
2.933883639053027,3.679806130971127,0.9577176081847575,1.0022184777682661,0.0009095132638813722,0.9999872304886279,-0.014874274987643652,2.9977001395858505,3.770525595088745,0.9580193064646666,2.9689332399005988,3.7296304992101583,0.9577710359233733,1.0009551852855554,0.000715034158951953,-0.051000000000000045,5.1
2.9798652969301633,3.7451716000561968,0.9577467893850452,1.0010376731695312,-0.001667424181362278,0.9999853008684496,-0.01857096771778514,3.031673566245513,3.818797945098641,0.9576440971836685,3.0028978137279148,3.7779091758079693,0.9575534171463315,1.0016663367140812,-0.0065545002149928755,-0.050000000000000044,5.187
3.0259278997698122,3.8106249570512403,0.9572451957855233,1.001739902578641,-0.005638898792543089,0.99998177859095,-0.025672044195049263,3.077771981243371,3.884236806755565,0.9569621765599223,3.0489812608117792,3.8433587503698328,0.9571852899767749,1.0021307832637132,-7.589842404964299e-05,-0.062000000000000055,5.269
3.0489812608117792,3.8433587503698328,0.9571852899767749,1.0021307832637132,-7.589842404964299e-05,0.9999750425764415,-0.04265675000080242,3.13533922179945,3.9660683556021916,0.956590190616549,3.106566977947087,3.9251776157945684,0.957633487113291,1.00211065387351,-0.007432364877899847,-0.05400000000000005,5.338
3.106566977947087,3.9251776157945684,0.957633487113291,1.00211065387351,-0.007432364877899847,0.9999662502709575,-0.060982303218503224,3.1813613016550697,4.03146335628682,0.9556388640079199,3.15258651804597,3.9905748069420044,0.9575667330343007,1.0012684883980723,-0.00027784377442296597,-0.052000000000000046,5.416
3.15258651804597,3.9905748069420044,0.9575667330343007,1.0012684883980723,-0.00027784377442296597,0.9999598144360455,-0.07229860458444087,3.204412360614312,4.064205050158698,0.9549467608670804,3.175631914474616,4.023320769451841,0.9574249798141646,1.001837140354063,-0.0080140496807745,-0.051000000000000045,5.482
3.19867297888909,4.056030380342002,0.9561401126834334,1.00169047310893,-0.053107686870573385,0.9999391705560099,-0.09247228978275868,3.2507020393727246,4.12945097329089,0.9502684003574245,3.2217681948108488,4.088675960892269,0.953658125272947,1.0013039747824088,-0.04443429634275914,-0.05500000000000005,5.57
3.244905681267637,4.121264063828266,0.9532540242568185,1.00079153333258,0.0013693147772144353,0.9998705181545731,-0.13949573281977906,3.308610889748346,4.210958058181659,0.9474332847047806,3.2796580475112123,4.170198846168833,0.9531653425948908,1.0013848938866377,-0.00765781392256005,-0.052000000000000046,5.647
3.2796580475112123,4.170198846168833,0.9531653425948908,1.0013848938866377,-0.00765781392256005,0.9993735152764504,-0.16887446791003463,3.3555621839271432,4.27567290658423,0.9352770053875273,3.3261717283883128,4.235234152515873,0.9423162719138785,1.0009852040807126,-0.21065373466191306,-0.051000000000000045,5.719
3.3261717283883128,4.235234152515873,0.9423162719138785,1.0009852040807126,-0.21065373466191306,0.9858592805218234,-0.18910955960966772,3.379356948327553,4.307881017728674,0.9297548727400041,3.3497891095548558,4.267583203858174,0.9377875955703528,1.0023430373242332,-0.06973116370739424,-0.050000000000000044,5.786
3.3497891095548558,4.267583203858174,0.9377875955703528,1.0023430373242332,-0.06973116370739424,0.7154013057381056,-0.23252611872352397,3.4236293427219278,4.368314242427134,0.9275399280570628,3.3970761718493425,4.332066962595702,0.9385530170561445,0.9989931532038498,0.001964641879958373,-0.050000000000000044,5.845
3.443887649661663,4.3959558804618935,0.9378567000864948,0.9813897568838618,-0.02342041086659265,-0.9999992399904465,1.5701027163658425,3.444263353870425,4.396749578261394,1.0116954605967843,3.4740282901853603,4.436924755843829,0.9331584058512653,0.9040463354975669,-0.13690067670156467,-0.050000000000000044,0.108
3.4886227196858504,4.456482353923892,0.9275974427374989,0.7550700202678797,-0.1052891298961191,-0.9999992438211186,1.5703473699312365,3.470026946698693,4.4316551219282765,1.0059208663006354,3.500023388425444,4.471657744699237,0.9273836236898603,0.5722912676382396,0.0002528011624315374,-0.061000000000000054,0.178
3.500023388425444,4.471657744699237,0.9273836236898603,0.5722912676382396,0.0002528011624315374,-0.9999992473269749,1.5703248752898944,3.488219392184681,4.455909091262382,1.0059890419058524,3.5182131057867703,4.495913759821747,0.9274518231951452,0.3792487762107173,0.0009262981643105116,-0.050000000000000044,0.238
3.5182131057867703,4.495913759821747,0.9274518231951452,0.3792487762107173,0.0009262981643105116,-0.9999992482729066,1.5702875954729305,3.4925154605384794,4.461589957564345,1.0066142009756098,3.52248415783782,4.501613370077966,0.9280770120233035,0.258315389810643,0.028601894406715407,-0.05500000000000005,0.306
3.5239380300028262,4.503573936832044,0.9336356682287628,0.13474520433157297,0.1896911762865081,-0.9999992522976586,1.5697022503884879,3.4932987564536626,4.460936095552176,1.0273339366093022,3.522431784861406,4.5015718316664035,0.9487972691872599,0.0007874708606294759,0.27290104709514507,-0.050000000000000044,0.38
3.522431784861406,4.5015718316664035,0.9487972691872599,0.0007874708606294759,0.27290104709514507,-0.9999992638985185,0.8081434006777776,3.4820561774855623,4.434637597842037,1.1290325140124384,3.5066708658126937,4.478159013298121,1.0560729205681283,-0.34260171234206055,1.7854717934431512,-0.050000000000000044,0.456
3.5066708658126937,4.478159013298121,1.0560729205681283,-0.34260171234206055,1.7854717934431512,-0.9999992654367755,0.472580556559919,3.476664225096044,4.4173438192607986,1.1690919109798938,3.498197597414565,4.4624693153312665,1.1255638040184721,-0.4252595453788227,1.7192781185242116,-0.050000000000000044,0.508
3.498197597414565,4.4624693153312665,1.1255638040184721,-0.4252595453788227,1.7192781185242116,-0.9999992628512281,-0.15943678858124521,3.462415199330886,4.366253232894497,1.2443824378187274,3.4778701370967453,4.413804693699416,1.2565508658742717,-0.6634946487231463,1.6138312170861744,-0.06000000000000005,0.582
